point_rank,k_distance
789,1.4211856749084169
790,1.4214022519373162
791,1.4215559781768312
792,1.4217596769573053
793,1.423287654155908
794,1.4237576183216194
795,1.4240032818298198
796,1.4240032818298198
797,1.4241842451304474
798,1.4241842451304474
799,1.4244792922591223
800,1.4245845125480932
801,1.4250771584946917
802,1.425137709086052
803,1.4251814621277084
804,1.4253080596788323
805,1.4253561020333643
806,1.4261732012116812
807,1.4278232579807921
808,1.427961495058298
809,1.4284225943935112
810,1.4301169269127967
811,1.4301472890159879
812,1.4305227606553033
813,1.4307585760812496
814,1.4309993799716394
815,1.4329289281157933
816,1.4333658142043242
817,1.4336468851096085
818,1.4341341844238027
819,1.4361983766529929
820,1.4381127699021483
821,1.4395004354911374
822,1.439803678316767
823,1.4402306787608046
824,1.441276286105133
825,1.4414071721916235
826,1.443107554900489
827,1.4436351905115545
828,1.446007232184763
829,1.4460946478310812
830,1.4460946478310812
831,1.4463260049739206
832,1.446846959049287
833,1.4476295216926651
834,1.448126751827118
835,1.4487514748679309
836,1.4496174218547901
837,1.4500995365240268
838,1.4501293431836413
839,1.4507086461664718
840,1.4511820308227825
841,1.4512954464051244
842,1.4515264526659382
843,1.4521152606803716
844,1.4524366858590794
845,1.4524366858590794
846,1.454706021411045
847,1.455068057896663
848,1.4571432529876607
849,1.4581680833813002
850,1.45840238941007
851,1.4585929216969757
852,1.4590433054109802
853,1.4598938383429583
854,1.459908425704228
855,1.4601226139282257
856,1.4602217242422724
857,1.4608196573774361
858,1.4610939996844914
859,1.462281247977448
860,1.462593140818122
861,1.462897232674093
862,1.4629162351095764
863,1.4630957540846914
864,1.4630957540846914
865,1.4640931108021202
866,1.4652804245062114
867,1.4653031185922734
868,1.4659833453958802
869,1.466620932552519
870,1.4669803565081152
871,1.4672386197095324
872,1.467296496409496
873,1.4675408248450457
874,1.467548599917453
875,1.4679314055645984
876,1.467947239918059
877,1.467947239918059
878,1.468170984124932
879,1.468170984124932
880,1.4685738961099177
881,1.4696139179403633
882,1.4697578741706783
883,1.4697601830690792
884,1.4701222193651153
885,1.470213810236639
886,1.4713289526485245
887,1.4713410356055117
888,1.472358568033543
889,1.4742941258848627
890,1.474506776086474
891,1.474654958458873
892,1.474730098448194
893,1.4761154765525626
894,1.476731062668554
895,1.4779841454774116
896,1.4783603441906588
897,1.4789085260703174
898,1.4792840202993165
899,1.48057954075035
900,1.4813478360785426
901,1.481683663231108
902,1.481683663231108
903,1.4818997212767182
904,1.481962451563579
905,1.4826853166895162
906,1.4827013892182166
907,1.4828604012182258
908,1.4831933656628193
909,1.4831933656628193
910,1.4832819980537029
911,1.4834609924463351
912,1.4835484982043925
913,1.4839455932026908
914,1.4840974663882356
915,1.484663724845941
916,1.485401262132443
917,1.48657210671177
918,1.4868153324477082
919,1.4873559615038128
920,1.487371998214049
921,1.4875607728673426
922,1.4881183995041587
923,1.4888439100845272
924,1.4889379450937088
925,1.4889618928726123
926,1.489380245216161
927,1.4894955763139612
928,1.4897231759247855
929,1.4903815645476757
930,1.490395220683783
931,1.490496171444518
932,1.4913233048512975
933,1.4915545478176457
934,1.4915772175905702
935,1.4917043453128116
936,1.4920159237243356
937,1.492368188148651
938,1.4927776168309481
939,1.4930353415531181
940,1.494506975347195
941,1.494658488828944
942,1.4948290544604828
943,1.4948803046550956
944,1.4955840701580054
945,1.495698587983255
946,1.4962648731881454
947,1.4968827387325618
948,1.497455253467487
949,1.4987723941599216
950,1.4995943810774066
951,1.4998776099192996
952,1.4999087738169503
953,1.5009806627511517
954,1.5010257138777154
955,1.5016863047748041
956,1.5029160639782322
957,1.5030101007251935
958,1.5030173129017779
959,1.5040567863017993
960,1.5041160105063796
961,1.5050429938718282
962,1.5053215602039238
963,1.506006791105781
964,1.5064030665756083
965,1.5071310505118911
966,1.507375991889911
967,1.507542986934643
968,1.5082395634821302
969,1.5082648508206862
970,1.5085083203793024
971,1.5096119744243024
972,1.511371849211675
973,1.5139000003590413
974,1.5140537308460604
975,1.5152851767609088
976,1.5177430887383816
977,1.5179612957282833
978,1.5183063701162458
979,1.521038327438331
980,1.5213728527403139
981,1.5214998467462415
982,1.5224004421073976
983,1.5225307628257612
984,1.5226896889813542
985,1.5228082485041692
986,1.5228272927206588
987,1.5237980073040889
988,1.5249895847684474
989,1.5252305848753027
990,1.525565827689332
991,1.525632465730304
992,1.525764928397398
