point_rank,k_distance
438,0.8319992938816136
439,0.8319992938816136
440,0.8320258624171375
441,0.8322247509818994
442,0.832332795036008
443,0.8325866334330915
444,0.8326955826136505
445,0.8326955826136505
446,0.8329299311065456
447,0.8331041935065281
448,0.8335838687773082
449,0.8340779328788342
450,0.8342498685725964
451,0.8345481174506026
452,0.8348367502408619
453,0.8349283843650345
454,0.8349606304729299
455,0.8351043714807528
456,0.8357128541464154
457,0.8357200038108822
458,0.8358911912221477
459,0.8360370795708939
460,0.8361077147701371
461,0.8361077147701371
462,0.8361313799257148
463,0.8364908021666813
464,0.8367720924489552
465,0.8368635896025198
466,0.8369622171437556
467,0.8380600512379952
468,0.8381962792221483
469,0.8386036192610818
470,0.8386337927146029
471,0.8386482895683673
472,0.8392018834892202
473,0.8393902509141012
474,0.8403776861127188
475,0.8407538657180679
476,0.8412390516102697
477,0.8413521720555066
478,0.8419141214654254
479,0.8427465626934993
480,0.8439833436293519
481,0.8441235819883138
482,0.8441829413676384
483,0.8443370513969354
484,0.8443370513969354
485,0.8456135903335029
486,0.8470050900644981
487,0.8470748049898933
488,0.8473886920108096
489,0.8475329334563073
490,0.8482023211361087
491,0.848966852536095
492,0.8490963994949053
493,0.8490963994949053
494,0.849342715376377
495,0.849342715376377
496,0.8495643177235879
497,0.8508087960713547
498,0.8508497082451708
499,0.8508497082451708
500,0.8511045370237982
501,0.8514072234215376
502,0.8514072234215376
503,0.8523622026247625
504,0.8525881081646636
505,0.8530154848391249
506,0.8531589370335405
507,0.853724690466805
508,0.8541875295689677
509,0.8542956989643552
510,0.8544811427183864
511,0.855078632540786
512,0.8552708014066426
513,0.8553661792780817
514,0.8559677447355828
515,0.8562623778996585
516,0.8564872407658318
517,0.856502013924794
518,0.8571226886819774
519,0.8574631300004337
520,0.8576007853633201
521,0.8576161149656827
522,0.8576878752036137
523,0.8576878752036137
524,0.8586318962989167
525,0.8586318962989167
526,0.8587485733343816
527,0.8598111940624638
528,0.8598111940624638
529,0.8598443468325939
530,0.8598507460972229
531,0.8605190846318103
532,0.8612982053147784
533,0.8613683247329758
534,0.8616241705862524
535,0.862351320037017
536,0.8628400535653712
537,0.863363098508
538,0.8643092411510362
539,0.864815255010352
540,0.8650795548521231
541,0.8650795548521231
542,0.8653208102385374
543,0.8667094277862549
544,0.8677766463056849
545,0.8681977786414345
546,0.8685968074083579
547,0.8688010149556057
548,0.8688010149556057
549,0.8688676648541468
550,0.8688676648541468
551,0.8708372695430164
552,0.8718384686161802
553,0.873189179744376
554,0.8731975231904745
555,0.8734269140666182
556,0.8741289799994414
557,0.8753258748858123
558,0.8754079336376489
559,0.8763109710986547
560,0.8773660333376684
561,0.8774149666971522
562,0.8775636285990561
563,0.8778710618482284
564,0.8783816911650119
565,0.8791818874772392
566,0.8792555977999558
567,0.8793134909686696
568,0.881124587228712
569,0.8814063859459638
570,0.8817713006388486
571,0.882618188954305
572,0.8826914385149117
573,0.8841634653529961
574,0.884818183869157
575,0.8848428435899595
576,0.8874823063152378
577,0.887712054505893
578,0.8884154864671752
579,0.8884302161561777
580,0.8884453777615676
581,0.8888878347187928
582,0.8892376764092039
583,0.8894304561925789
584,0.8895117612806924
585,0.8911413139447423
586,0.8915354915412979
587,0.892228864788062
588,0.8923651872769316
589,0.8923651872769316
590,0.8924256622156381
591,0.8930064989488763
592,0.8931639062746816
593,0.8945177143839831
594,0.894999191702631
595,0.895970341192301
596,0.895970341192301
597,0.8960984978483466
598,0.8966545840894404
599,0.8970752088322177
600,0.897490902642508
601,0.8978185697803233
602,0.9004493413532201
603,0.9004690168014252
604,0.9004901651352298
605,0.902637099002687
606,0.9027160982276833
607,0.9028226057269575
608,0.9039103141089898
609,0.9041377225725944
610,0.9042690096337143
611,0.9051793669394806
612,0.9056832955693643
613,0.9058529490546775
614,0.9059029720813355
615,0.9075733958687588
616,0.9079143903767453
617,0.908188434120057
618,0.9091803826643978
619,0.9106619045636178
620,0.9114167007219067
621,0.9123011467621266
622,0.9124916845198636
623,0.9133089845382756
624,0.913424878052136
625,0.9144639519520327
626,0.9144639519520327
627,0.9146854692441501
628,0.9148688800730265
629,0.9153752255026081
630,0.9168518068614082
631,0.9182733755665058
632,0.9182821098472279
633,0.9187716066575817
634,0.9189291725277048
635,0.9194910305745017
636,0.9201649496257883
637,0.9201867809482356
638,0.9201867809482356
639,0.9203926421931108
640,0.9225392502700343
641,0.9237802076427147
642,0.9248736973941796
643,0.9248736973941796
644,0.9259269408836365
645,0.9277353911334336
646,0.9286123774035646
647,0.9286123774035646
648,0.9286823051514439
649,0.9291951017981019
650,0.929271631813993
651,0.9292902638904916
652,0.9294866136660053
653,0.929817350854138
654,0.9312580308376112
655,0.9316678774642086
656,0.9325253475647854
657,0.9337305682642753
658,0.9338875214494603
659,0.9344315051758846
660,0.9356343039518642
661,0.9364544066485341
662,0.9367785691381955
663,0.9368169787866759
664,0.9385796402365358
665,0.9387064521590177
666,0.9390302615150846
667,0.9391313194943082
668,0.9394693752469575
669,0.9399637388687544
670,0.9404560639059851
671,0.9421422313716248
672,0.9421422313716248
673,0.9423329492270434
674,0.9426278117771764
675,0.9426346290227622
676,0.9441615698134387
677,0.9443730295375455
678,0.9444039324486108
679,0.9444279295917549
680,0.9459277380257206
681,0.9460361626624867
682,0.9468401299278646
683,0.9468401299278646
684,0.9470946562916437
685,0.9475241056735804
686,0.9481554052340809
687,0.9481554052340809
688,0.9484252492480552
689,0.9486575847835541
690,0.9487876057230166
691,0.9495954798816848
692,0.9497019822718498
693,0.9500812700706517
694,0.9505597788414818
695,0.950917174059163
696,0.950917174059163
697,0.951295400830752
698,0.951295400830752
699,0.951408485279281
700,0.9517986708185924
701,0.9520185779241043
702,0.9528464897414164
703,0.9528893618940143
704,0.9537528369094117
705,0.9539153841657123
706,0.9546668671755818
707,0.9551769839997901
708,0.9556152526092487
709,0.9560604038918392
710,0.9569443511304098
711,0.9571297301881366
712,0.9574457962815893
713,0.9586162646769508
714,0.9595890305425681
715,0.9595890305425681
716,0.9599667256689571
717,0.9603393647600794
718,0.9603937950775803
719,0.960764605648154
720,0.9608406498616748
721,0.9613178205137756
722,0.961416193542281
723,0.9622159417029361
724,0.9629062258042826
725,0.9637888704424764
726,0.9653816384221118
727,0.9654390841576928
728,0.9686258149052187
729,0.9688924911638196
730,0.9698209653026083
731,0.9700251245160597
732,0.9702204718117163
733,0.9705752585729017
734,0.9718935377238451
735,0.9719651590051605
736,0.9720924940126903
737,0.973003256253227
738,0.9737067255536499
739,0.9739650078958826
740,0.974027571864643
741,0.974596525481007
742,0.9747844692453512
743,0.9748819286350535
744,0.9748819286350535
745,0.976094515476083
746,0.976123090515038
747,0.9766717376423034
748,0.9768186703693327
749,0.9768503327499025
750,0.9772421567978675
751,0.9774450104008201
752,0.9802704752573219
753,0.9803432587419474
754,0.9803726675977329
755,0.9809290954753117
756,0.9821075680049218
757,0.9822256960063619
758,0.982861730556556
759,0.9845874975930275
760,0.9849164876031486
761,0.9858483269734787
762,0.9859462583927491
763,0.9861728410320056
764,0.9865805050933096
765,0.9871329683772991
766,0.9896819430578636
767,0.9914132498279777
768,0.9916820315390449
769,0.9917764597116555
770,0.9924093478047961
771,0.9931525411581662
772,0.9937601403787032
773,0.9938228069335293
774,0.9941462536745846
775,0.995180160084956
776,0.9960675975188176
777,0.996326039764281
778,0.9968768563200664
779,0.9968768563200664
780,0.9969726318868084
781,0.9976573316300157
782,0.9976967568197153
783,0.9986616556088345
784,0.9987961931937697
785,0.999290872254611
786,0.9998875393443398
787,0.9998875393443398
788,1.0002345488624782
789,1.0003184394048588
790,1.000806439264576
791,1.001302289667898
792,1.001694348824995
793,1.001817784418819
794,1.001817784418819
795,1.0019621353953172
796,1.0023650402672388
797,1.0027871636518726
798,1.0029240430753243
799,1.003180658800551
800,1.003191635433883
801,1.0031981230709595
802,1.0037459283673322
803,1.0045187322134743
804,1.0051098985291784
805,1.0055694996790074
806,1.0068200842801263
807,1.007237216499941
808,1.0076068989195108
809,1.0076838718101864
810,1.008142205771104
811,1.009292121405151
812,1.0093445426333272
813,1.0098770799948058
814,1.0101486181680865
815,1.0106329874738103
816,1.0114868901291474
817,1.0123755258069267
818,1.0131238261865858
819,1.0134609977291074
820,1.0148748892721093
821,1.0153736468878198
822,1.0158111794736964
823,1.0166940126147848
824,1.017746547780277
825,1.0182000658917247
826,1.0189245033531251
827,1.0189384877991412
828,1.0208230358551023
829,1.0217912196090295
830,1.022405346800508
831,1.0227393124658197
832,1.0229641206787308
833,1.0248689697744213
834,1.0255569613070645
835,1.0257720052908361
836,1.0261612426555193
837,1.026448689107435
838,1.0267012283571362
839,1.0281537930822506
840,1.0282610504133507
841,1.0285133779909568
842,1.0287923031704875
843,1.0306079257412482
844,1.031160141802365
845,1.0317812071226502
846,1.0321399607654864
847,1.0325600764619849
848,1.033197809639082
849,1.0336593842179054
850,1.0345558113709763
851,1.0347782509349122
852,1.0351197500817297
853,1.0354192220513383
854,1.0355793704128151
855,1.0364603545126856
856,1.0372247394971152
857,1.0383872563061167
858,1.038449456743914
859,1.0385029617253707
860,1.039357836773892
861,1.0395001030605433
862,1.0410144616838912
863,1.0414096220763531
864,1.0420468447661482
865,1.042125147542626
866,1.0425545190171415
867,1.0439081902138159
868,1.0440426391168163
869,1.0443009517599098
870,1.0448356857119898
871,1.0459408672849637
872,1.0464271782127934
873,1.046604250458293
874,1.047899125601231
875,1.0482084984547766
876,1.0501491541961825
877,1.0504151969761144
878,1.0505157230696078
879,1.0510820182418186
880,1.0511809570494248
881,1.051480890249981
882,1.0515847619923373
883,1.0520189587484445
884,1.0523028956155196
885,1.052523425710572
886,1.0525401700801411
887,1.0526596162604847
888,1.0543394401111423
889,1.054655664946458
890,1.0551960086646417
891,1.0552835182374498
892,1.0553456621677122
893,1.0566467444474037
894,1.0567309542979633
895,1.0567386986179694
896,1.0571315325585928
897,1.0580220200154788
898,1.059191557366161
899,1.0607744691911247
900,1.0607744691911247
901,1.0618905111285526
902,1.0623218905037841
903,1.0633222400116689
904,1.0636213066323656
905,1.0643172356255957
906,1.0645126438300387
907,1.0655288006945614
908,1.0657787193442405
909,1.0659777337132483
910,1.0660998351184616
911,1.0672839121860793
912,1.0678473778300166
913,1.0680402525795125
914,1.0682252016987626
915,1.0682669932926352
916,1.0684494788209862
917,1.0684707346745315
918,1.0684707346745315
919,1.0691878683205096
920,1.0692938957551283
921,1.0699640629202198
922,1.0711805661625218
923,1.0717922900692227
924,1.072481686468041
925,1.073791449937199
926,1.0743391812238507
927,1.0744622635029724
928,1.0752868096715267
929,1.0756395361310247
930,1.077394494227501
931,1.0776699725918666
932,1.077696769180497
933,1.0787869535254042
934,1.07898085225152
935,1.0796291574815824
936,1.079697321993556
937,1.0805276695374615
938,1.0806700743635436
939,1.0810475605320569
940,1.0820137347141199
941,1.0826991781147681
942,1.0829177172026518
943,1.0834600193951403
944,1.0834833974171076
945,1.0840623462769543
946,1.084449526818264
947,1.084469555238138
948,1.0845562066457066
949,1.0847987974877702
950,1.0862237425302723
951,1.0877086757276802
952,1.0887613165184136
953,1.0887613165184136
954,1.0892946640015497
955,1.0892946640015497
956,1.089716184536717
957,1.0899396612423118
