model,accuracy,accuracy,f1_macro,f1_macro,auc_roc,auc_roc
,mean,std,mean,std,mean,std
adaboost,0.9666200900481291,0.01998291340252902,0.9639401028579357,0.02170800437488481,0.9933964250619999,0.006942257941113437
random_forest,0.956078248719143,0.015149179928310998,0.9527950258879201,0.01663293456376841,0.9895711586487053,0.00788598562979715
single_tree,0.9104021114733737,0.02080099303621604,0.9041452530457776,0.022696469383230874,0.9047556657776115,0.025682074650874773
sklearn_rf_reference,0.9543238627542306,0.015640160650823354,0.9509843555115858,0.017020653166929203,0.9894764690641698,0.007604607465767653
