model,accuracy,accuracy,f1_macro,f1_macro,auc_roc,auc_roc
,mean,std,mean,std,mean,std
adaboost,0.8556160472349438,0.0031033274613502925,0.7835212753216962,0.0031850109410594407,0.9091330678621002,0.003770067894320154
random_forest,0.8649113041143955,0.0029362420549084093,0.7995471622556228,0.004102204243425611,0.9175305685574134,0.003207431942644055
single_tree,0.8141352779928888,0.002428131394122065,0.7468272920383152,0.003678594876960024,0.7489058702541433,0.004476560652547999
sklearn_rf_reference,0.8539576313580817,0.0040721504482894326,0.7882584642951179,0.005972890189327519,0.9019905256497905,0.003030317935773736
