model,accuracy,accuracy,f1_macro,f1_macro,auc_roc,auc_roc
,mean,std,mean,std,mean,std
adaboost,0.615,0.03031501278244823,0.37421513148233304,0.03850256283013337,0.8483699963420925,0.009618576489779367
random_forest,0.7938000000000001,0.012382447254077023,0.676885791512675,0.019540811824333575,0.9623042194385766,0.004289033291597709
single_tree,0.7141,0.007700649323271385,0.5684999932709244,0.02149604590173178,0.7512067876755497,0.012292705195356647
sklearn_rf_reference,0.8112999999999999,0.012562842035144751,0.6838450972780308,0.027793027169150653,0.9662333530309958,0.0023911178513121
